"Subject","Feature","Activity","Mean"
1,"fBodyBodyGyroJerkMag-std()","WALKING_UPSTAIRS",-0.693930521509434
2,"tBodyAcc-mean()-X","LAYING",0.281416666666667
2,"tBodyAcc-mean()-Y","LAYING",-0.0181575
2,"tBodyAcc-mean()-Z","LAYING",-0.107227083333333
2,"tBodyAcc-std()-X","LAYING",-0.973979166666667
2,"tBodyAcc-std()-Y","LAYING",-0.980270833333333
2,"tBodyAcc-std()-Z","LAYING",-0.98425
2,"tGravityAcc-mean()-X","LAYING",-0.509729166666667
2,"tGravityAcc-mean()-Y","LAYING",0.752541666666667
2,"tGravityAcc-mean()-Z","LAYING",0.646854166666667
2,"tGravityAcc-std()-X","LAYING",-0.958958333333333
2,"tGravityAcc-std()-Y","LAYING",-0.9881875
2,"tGravityAcc-std()-Z","LAYING",-0.984229166666667
2,"tBodyAccJerk-mean()-X","LAYING",0.0825916666666667
2,"tBodyAccJerk-mean()-Y","LAYING",0.0122520833333333
2,"tBodyAccJerk-mean()-Z","LAYING",-0.00181245833333333
2,"tBodyAccJerk-std()-X","LAYING",-0.985895833333333
2,"tBodyAccJerk-std()-Y","LAYING",-0.983145833333333
2,"tBodyAccJerk-std()-Z","LAYING",-0.988416666666667
2,"tBodyGyro-mean()-X","LAYING",-0.018463125
2,"tBodyGyro-mean()-Y","LAYING",-0.11178125
2,"tBodyGyro-mean()-Z","LAYING",0.1448625
2,"tBodyGyro-std()-X","LAYING",-0.988291666666667
2,"tBodyGyro-std()-Y","LAYING",-0.982270833333333
2,"tBodyGyro-std()-Z","LAYING",-0.9603125
2,"tBodyGyroJerk-mean()-X","LAYING",-0.101964583333333
2,"tBodyGyroJerk-mean()-Y","LAYING",-0.035855625
2,"tBodyGyroJerk-mean()-Z","LAYING",-0.07020625
2,"tBodyGyroJerk-std()-X","LAYING",-0.993208333333333
2,"tBodyGyroJerk-std()-Y","LAYING",-0.989541666666667
2,"tBodyGyroJerk-std()-Z","LAYING",-0.988020833333333
2,"tBodyAccMag-mean()","LAYING",-0.9775
2,"tBodyAccMag-std()","LAYING",-0.972854166666667
2,"tGravityAccMag-mean()","LAYING",-0.9775
2,"tGravityAccMag-std()","LAYING",-0.972854166666667
2,"tBodyAccJerkMag-mean()","LAYING",-0.987729166666667
2,"tBodyAccJerkMag-std()","LAYING",-0.985520833333333
2,"tBodyGyroMag-mean()","LAYING",-0.949979166666667
2,"tBodyGyroMag-std()","LAYING",-0.961041666666667
2,"tBodyGyroJerkMag-mean()","LAYING",-0.991791666666667
2,"tBodyGyroJerkMag-std()","LAYING",-0.989729166666667
2,"fBodyAcc-mean()-X","LAYING",-0.97675
2,"fBodyAcc-mean()-Y","LAYING",-0.979791666666667
2,"fBodyAcc-mean()-Z","LAYING",-0.984333333333333
2,"fBodyAcc-std()-X","LAYING",-0.973229166666667
2,"fBodyAcc-std()-Y","LAYING",-0.981041666666667
2,"fBodyAcc-std()-Z","LAYING",-0.9848125
2,"fBodyAccJerk-mean()-X","LAYING",-0.985833333333333
2,"fBodyAccJerk-mean()-Y","LAYING",-0.982770833333333
2,"fBodyAccJerk-mean()-Z","LAYING",-0.986166666666667
2,"fBodyAccJerk-std()-X","LAYING",-0.987229166666667
2,"fBodyAccJerk-std()-Y","LAYING",-0.985041666666667
2,"fBodyAccJerk-std()-Z","LAYING",-0.9893125
2,"fBodyGyro-mean()-X","LAYING",-0.986395833333333
2,"fBodyGyro-mean()-Y","LAYING",-0.983333333333333
2,"fBodyGyro-mean()-Z","LAYING",-0.962729166666667
2,"fBodyGyro-std()-X","LAYING",-0.988875
2,"fBodyGyro-std()-Y","LAYING",-0.981854166666667
2,"fBodyGyro-std()-Z","LAYING",-0.963145833333333
2,"fBodyAccMag-mean()","LAYING",-0.975145833333333
2,"fBodyAccMag-std()","LAYING",-0.975104166666667
2,"fBodyBodyAccJerkMag-mean()","LAYING",-0.985354166666667
2,"fBodyBodyAccJerkMag-std()","LAYING",-0.984583333333333
2,"fBodyBodyGyroMag-mean()","LAYING",-0.972145833333333
2,"fBodyBodyGyroMag-std()","LAYING",-0.961104166666667
2,"fBodyBodyGyroJerkMag-mean()","LAYING",-0.990291666666667
2,"fBodyBodyGyroJerkMag-std()","LAYING",-0.989479166666667
2,"tBodyAcc-mean()-X","SITTING",0.27704347826087
2,"tBodyAcc-mean()-Y","SITTING",-0.0156789130434783
2,"tBodyAcc-mean()-Z","SITTING",-0.109230434782609
2,"tBodyAcc-std()-X","SITTING",-0.986782608695652
2,"tBodyAcc-std()-Y","SITTING",-0.950695652173913
2,"tBodyAcc-std()-Z","SITTING",-0.959760869565217
2,"tGravityAcc-mean()-X","SITTING",0.94045652173913
2,"tGravityAcc-mean()-Y","SITTING",-0.105648419565217
2,"tGravityAcc-mean()-Z","SITTING",0.198726086956522
2,"tGravityAcc-std()-X","SITTING",-0.97995652173913
2,"tGravityAcc-std()-Y","SITTING",-0.956695652173913
2,"tGravityAcc-std()-Z","SITTING",-0.954369565217391
2,"tBodyAccJerk-mean()-X","SITTING",0.07225
2,"tBodyAccJerk-mean()-Y","SITTING",0.0116983913043478
2,"tBodyAccJerk-mean()-Z","SITTING",0.00762830434782609
2,"tBodyAccJerk-std()-X","SITTING",-0.988086956521739
2,"tBodyAccJerk-std()-Y","SITTING",-0.978
2,"tBodyAccJerk-std()-Z","SITTING",-0.98754347826087
2,"tBodyGyro-mean()-X","SITTING",-0.0454804347826087
2,"tBodyGyro-mean()-Y","SITTING",-0.0599054347826087
2,"tBodyGyro-mean()-Z","SITTING",0.0411891304347826
2,"tBodyGyro-std()-X","SITTING",-0.985760869565217
2,"tBodyGyro-std()-Y","SITTING",-0.978913043478261
2,"tBodyGyro-std()-Z","SITTING",-0.959826086956522
2,"tBodyGyroJerk-mean()-X","SITTING",-0.0936239130434783
2,"tBodyGyroJerk-mean()-Y","SITTING",-0.0415608695652174
2,"tBodyGyroJerk-mean()-Z","SITTING",-0.0435960869565217
2,"tBodyGyroJerk-std()-X","SITTING",-0.989739130434783
2,"tBodyGyroJerk-std()-Y","SITTING",-0.990847826086957
2,"tBodyGyroJerk-std()-Z","SITTING",-0.985521739130435
2,"tBodyAccMag-mean()","SITTING",-0.967934782608696
2,"tBodyAccMag-std()","SITTING",-0.953086956521739
2,"tGravityAccMag-mean()","SITTING",-0.967934782608696
2,"tGravityAccMag-std()","SITTING",-0.953086956521739
2,"tBodyAccJerkMag-mean()","SITTING",-0.986804347826087
2,"tBodyAccJerkMag-std()","SITTING",-0.984434782608696
2,"tBodyGyroMag-mean()","SITTING",-0.946086956521739
2,"tBodyGyroMag-std()","SITTING",-0.961260869565217
2,"tBodyGyroJerkMag-mean()","SITTING",-0.99104347826087
2,"tBodyGyroJerkMag-std()","SITTING",-0.989565217391304
2,"fBodyAcc-mean()-X","SITTING",-0.985804347826087
2,"fBodyAcc-mean()-Y","SITTING",-0.957304347826087
2,"fBodyAcc-mean()-Z","SITTING",-0.970195652173913
2,"fBodyAcc-std()-X","SITTING",-0.987326086956522
2,"fBodyAcc-std()-Y","SITTING",-0.95
2,"fBodyAcc-std()-Z","SITTING",-0.956869565217391
2,"fBodyAccJerk-mean()-X","SITTING",-0.987913043478261
2,"fBodyAccJerk-mean()-Y","SITTING",-0.977195652173913
2,"fBodyAccJerk-mean()-Z","SITTING",-0.985108695652174
2,"fBodyAccJerk-std()-X","SITTING",-0.989521739130435
2,"fBodyAccJerk-std()-Y","SITTING",-0.980847826086957
2,"fBodyAccJerk-std()-Z","SITTING",-0.988608695652174
2,"fBodyGyro-mean()-X","SITTING",-0.982652173913043
2,"fBodyGyro-mean()-Y","SITTING",-0.982152173913043
2,"fBodyGyro-mean()-Z","SITTING",-0.959869565217391
2,"fBodyGyro-std()-X","SITTING",-0.986804347826087
2,"fBodyGyro-std()-Y","SITTING",-0.977326086956522
2,"fBodyGyro-std()-Z","SITTING",-0.963565217391304
2,"fBodyAccMag-mean()","SITTING",-0.961260869565217
2,"fBodyAccMag-std()","SITTING",-0.955608695652174
2,"fBodyBodyAccJerkMag-mean()","SITTING",-0.983934782608696
2,"fBodyBodyAccJerkMag-std()","SITTING",-0.984086956521739
2,"fBodyBodyGyroMag-mean()","SITTING",-0.971804347826087
2,"fBodyBodyGyroMag-std()","SITTING",-0.961391304347826
2,"fBodyBodyGyroJerkMag-mean()","SITTING",-0.989804347826087
2,"fBodyBodyGyroJerkMag-std()","SITTING",-0.989565217391304
2,"tBodyAcc-mean()-X","STANDING",0.277851851851852
2,"tBodyAcc-mean()-Y","STANDING",-0.0184196296296296
2,"tBodyAcc-mean()-Z","STANDING",-0.105912962962963
2,"tBodyAcc-std()-X","STANDING",-0.987296296296296
2,"tBodyAcc-std()-Y","STANDING",-0.957259259259259
2,"tBodyAcc-std()-Z","STANDING",-0.949759259259259
2,"tGravityAcc-mean()-X","STANDING",0.896907407407407
2,"tGravityAcc-mean()-Y","STANDING",-0.370166666666667
2,"tGravityAcc-mean()-Z","STANDING",0.129740740740741
2,"tGravityAcc-std()-X","STANDING",-0.986685185185185
2,"tGravityAcc-std()-Y","STANDING",-0.974185185185185
2,"tGravityAcc-std()-Z","STANDING",-0.945962962962963
2,"tBodyAccJerk-mean()-X","STANDING",0.0747611111111111
2,"tBodyAccJerk-mean()-Y","STANDING",0.0103306851851852
2,"tBodyAccJerk-mean()-Z","STANDING",-0.00836246296296296
2,"tBodyAccJerk-std()-X","STANDING",-0.981111111111111
2,"tBodyAccJerk-std()-Y","STANDING",-0.971018518518519
2,"tBodyAccJerk-std()-Z","STANDING",-0.982888888888889
2,"tBodyGyro-mean()-X","STANDING",-0.0238598888888889
2,"tBodyGyro-mean()-Y","STANDING",-0.0820333333333333
2,"tBodyGyro-mean()-Z","STANDING",0.0878377777777778
2,"tBodyGyro-std()-X","STANDING",-0.973018518518519
2,"tBodyGyro-std()-Y","STANDING",-0.971425925925926
2,"tBodyGyro-std()-Z","STANDING",-0.964851851851852
2,"tBodyGyroJerk-mean()-X","STANDING",-0.105527777777778
2,"tBodyGyroJerk-mean()-Y","STANDING",-0.0422259259259259
2,"tBodyGyroJerk-mean()-Z","STANDING",-0.0546512962962963
2,"tBodyGyroJerk-std()-X","STANDING",-0.979277777777778
2,"tBodyGyroJerk-std()-Y","STANDING",-0.983407407407407
2,"tBodyGyroJerk-std()-Z","STANDING",-0.97362962962963
2,"tBodyAccMag-mean()","STANDING",-0.96587037037037
2,"tBodyAccMag-std()","STANDING",-0.95787037037037
2,"tGravityAccMag-mean()","STANDING",-0.96587037037037
2,"tGravityAccMag-std()","STANDING",-0.95787037037037
2,"tBodyAccJerkMag-mean()","STANDING",-0.980481481481482
2,"tBodyAccJerkMag-std()","STANDING",-0.976666666666667
2,"tBodyGyroMag-mean()","STANDING",-0.963388888888889
2,"tBodyGyroMag-std()","STANDING",-0.953888888888889
2,"tBodyGyroJerkMag-mean()","STANDING",-0.983907407407407
2,"tBodyGyroJerkMag-std()","STANDING",-0.977222222222222
2,"fBodyAcc-mean()-X","STANDING",-0.983962962962963
2,"fBodyAcc-mean()-Y","STANDING",-0.959925925925926
2,"fBodyAcc-mean()-Z","STANDING",-0.962481481481481
2,"fBodyAcc-std()-X","STANDING",-0.989055555555556
2,"fBodyAcc-std()-Y","STANDING",-0.957925925925926
2,"fBodyAcc-std()-Z","STANDING",-0.946388888888889
2,"fBodyAccJerk-mean()-X","STANDING",-0.980925925925926
2,"fBodyAccJerk-mean()-Y","STANDING",-0.970796296296296
2,"fBodyAccJerk-mean()-Z","STANDING",-0.979759259259259
2,"fBodyAccJerk-std()-X","STANDING",-0.982981481481481
2,"fBodyAccJerk-std()-Y","STANDING",-0.973518518518519
2,"fBodyAccJerk-std()-Z","STANDING",-0.984592592592593
2,"fBodyGyro-mean()-X","STANDING",-0.967037037037037
2,"fBodyGyro-mean()-Y","STANDING",-0.972537037037037
2,"fBodyGyro-mean()-Z","STANDING",-0.960648148148148
2,"fBodyGyro-std()-X","STANDING",-0.974944444444444
2,"fBodyGyro-std()-Y","STANDING",-0.971074074074074
2,"fBodyGyro-std()-Z","STANDING",-0.969703703703704
2,"fBodyAccMag-mean()","STANDING",-0.964111111111111
2,"fBodyAccMag-std()","STANDING",-0.960592592592593
2,"fBodyBodyAccJerkMag-mean()","STANDING",-0.977037037037037
2,"fBodyBodyAccJerkMag-std()","STANDING",-0.97512962962963
2,"fBodyBodyGyroMag-mean()","STANDING",-0.961759259259259
2,"fBodyBodyGyroMag-std()","STANDING",-0.956833333333333
2,"fBodyBodyGyroJerkMag-mean()","STANDING",-0.97787037037037
2,"fBodyBodyGyroJerkMag-std()","STANDING",-0.977796296296296
2,"tBodyAcc-mean()-X","WALKING",0.276423728813559
2,"tBodyAcc-mean()-Y","WALKING",-0.0185887457627119
2,"tBodyAcc-mean()-Z","WALKING",-0.105479661016949
2,"tBodyAcc-std()-X","WALKING",-0.423661016949153
2,"tBodyAcc-std()-Y","WALKING",-0.078083220338983
2,"tBodyAcc-std()-Z","WALKING",-0.425254237288136
2,"tGravityAcc-mean()-X","WALKING",0.913016949152542
2,"tGravityAcc-mean()-Y","WALKING",-0.346559322033898
2,"tGravityAcc-mean()-Z","WALKING",0.0847372881355932
2,"tGravityAcc-std()-X","WALKING",-0.972762711864407
2,"tGravityAcc-std()-Y","WALKING",-0.972084745762712
2,"tGravityAcc-std()-Z","WALKING",-0.97206779661017
2,"tBodyAccJerk-mean()-X","WALKING",0.0618371694915254
2,"tBodyAccJerk-mean()-Y","WALKING",0.0182027118644068
2,"tBodyAccJerk-mean()-Z","WALKING",0.00787745762711864
2,"tBodyAccJerk-std()-X","WALKING",-0.27753593220339
2,"tBodyAccJerk-std()-Y","WALKING",-0.0166574576271186
2,"tBodyAccJerk-std()-Z","WALKING",-0.586152542372881
2,"tBodyGyro-mean()-X","WALKING",-0.0530214033898305
2,"tBodyGyro-mean()-Y","WALKING",-0.0482318644067797
2,"tBodyGyro-mean()-Z","WALKING",0.0828423728813559
2,"tBodyGyro-std()-X","WALKING",-0.561559322033898
2,"tBodyGyro-std()-Y","WALKING",-0.538508474576271
2,"tBodyGyro-std()-Z","WALKING",-0.48106779661017
2,"tBodyGyroJerk-mean()-X","WALKING",-0.0819108474576271
2,"tBodyGyroJerk-mean()-Y","WALKING",-0.0538201694915254
2,"tBodyGyroJerk-mean()-Z","WALKING",-0.0514832203389831
2,"tBodyGyroJerk-std()-X","WALKING",-0.389508474576271
2,"tBodyGyroJerk-std()-Y","WALKING",-0.634101694915254
2,"tBodyGyroJerk-std()-Z","WALKING",-0.435542372881356
2,"tBodyAccMag-mean()","WALKING",-0.290423728813559
2,"tBodyAccMag-std()","WALKING",-0.422576271186441
2,"tGravityAccMag-mean()","WALKING",-0.290423728813559
2,"tGravityAccMag-std()","WALKING",-0.422576271186441
2,"tBodyAccJerkMag-mean()","WALKING",-0.281408474576271
2,"tBodyAccJerkMag-std()","WALKING",-0.164195559322034
2,"tBodyGyroMag-mean()","WALKING",-0.446576271186441
2,"tBodyGyroMag-std()","WALKING",-0.553067796610169
2,"tBodyGyroJerkMag-mean()","WALKING",-0.547898305084746
2,"tBodyGyroJerkMag-std()","WALKING",-0.557796610169492
2,"fBodyAcc-mean()-X","WALKING",-0.346033898305085
2,"fBodyAcc-mean()-Y","WALKING",-0.0219393220338983
2,"fBodyAcc-mean()-Z","WALKING",-0.453779661016949
2,"fBodyAcc-std()-X","WALKING",-0.45764406779661
2,"fBodyAcc-std()-Y","WALKING",-0.16921186440678
2,"fBodyAcc-std()-Z","WALKING",-0.455203389830508
2,"fBodyAccJerk-mean()-X","WALKING",-0.304586440677966
2,"fBodyAccJerk-mean()-Y","WALKING",-0.0787305084745763
2,"fBodyAccJerk-mean()-Z","WALKING",-0.554932203389831
2,"fBodyAccJerk-std()-X","WALKING",-0.314322033898305
2,"fBodyAccJerk-std()-Y","WALKING",-0.0153167796610169
2,"fBodyAccJerk-std()-Z","WALKING",-0.615847457627119
2,"fBodyGyro-mean()-X","WALKING",-0.429745762711864
2,"fBodyGyro-mean()-Y","WALKING",-0.554779661016949
2,"fBodyGyro-mean()-Z","WALKING",-0.396610169491525
2,"fBodyGyro-std()-X","WALKING",-0.60406779661017
2,"fBodyGyro-std()-Y","WALKING",-0.533
2,"fBodyGyro-std()-Z","WALKING",-0.559932203389831
2,"fBodyAccMag-mean()","WALKING",-0.324222033898305
2,"fBodyAccMag-std()","WALKING",-0.577101694915254
2,"fBodyBodyAccJerkMag-mean()","WALKING",-0.169058474576271
2,"fBodyBodyAccJerkMag-std()","WALKING",-0.164054745762712
2,"fBodyBodyGyroMag-mean()","WALKING",-0.53064406779661
2,"fBodyBodyGyroMag-std()","WALKING",-0.651779661016949
2,"fBodyBodyGyroJerkMag-mean()","WALKING",-0.583203389830508
2,"fBodyBodyGyroJerkMag-std()","WALKING",-0.558101694915254
2,"tBodyAcc-mean()-X","WALKING_DOWNSTAIRS",0.277659574468085
2,"tBodyAcc-mean()-Y","WALKING_DOWNSTAIRS",-0.0226657446808511
2,"tBodyAcc-mean()-Z","WALKING_DOWNSTAIRS",-0.11678085106383
2,"tBodyAcc-std()-X","WALKING_DOWNSTAIRS",0.046403829787234
2,"tBodyAcc-std()-Y","WALKING_DOWNSTAIRS",0.262839574468085
2,"tBodyAcc-std()-Z","WALKING_DOWNSTAIRS",-0.102851063829787
2,"tGravityAcc-mean()-X","WALKING_DOWNSTAIRS",0.861851063829787
2,"tGravityAcc-mean()-Y","WALKING_DOWNSTAIRS",-0.325872340425532
2,"tGravityAcc-mean()-Z","WALKING_DOWNSTAIRS",-0.0439268085106383
2,"tGravityAcc-std()-X","WALKING_DOWNSTAIRS",-0.940340425531915
2,"tGravityAcc-std()-Y","WALKING_DOWNSTAIRS",-0.940085106382979
2,"tGravityAcc-std()-Z","WALKING_DOWNSTAIRS",-0.931489361702128
2,"tBodyAccJerk-mean()-X","WALKING_DOWNSTAIRS",0.110030595744681
2,"tBodyAccJerk-mean()-Y","WALKING_DOWNSTAIRS",-0.00331617021276596
2,"tBodyAccJerk-mean()-Z","WALKING_DOWNSTAIRS",-0.0209755319148936
2,"tBodyAccJerk-std()-X","WALKING_DOWNSTAIRS",0.147254255319149
2,"tBodyAccJerk-std()-Y","WALKING_DOWNSTAIRS",0.126858085106383
2,"tBodyAccJerk-std()-Z","WALKING_DOWNSTAIRS",-0.340127659574468
2,"tBodyGyro-mean()-X","WALKING_DOWNSTAIRS",-0.115931914893617
2,"tBodyGyro-mean()-Y","WALKING_DOWNSTAIRS",-0.00482553191489362
2,"tBodyGyro-mean()-Z","WALKING_DOWNSTAIRS",0.097193829787234
2,"tBodyGyro-std()-X","WALKING_DOWNSTAIRS",-0.320837021276596
2,"tBodyGyro-std()-Y","WALKING_DOWNSTAIRS",-0.415723404255319
2,"tBodyGyro-std()-Z","WALKING_DOWNSTAIRS",-0.279423404255319
2,"tBodyGyroJerk-mean()-X","WALKING_DOWNSTAIRS",-0.0580702127659574
2,"tBodyGyroJerk-mean()-Y","WALKING_DOWNSTAIRS",-0.0421614893617021
2,"tBodyGyroJerk-mean()-Z","WALKING_DOWNSTAIRS",-0.071006170212766
2,"tBodyGyroJerk-std()-X","WALKING_DOWNSTAIRS",-0.243951063829787
2,"tBodyGyroJerk-std()-Y","WALKING_DOWNSTAIRS",-0.469444680851064
2,"tBodyGyroJerk-std()-Z","WALKING_DOWNSTAIRS",-0.218305106382979
2,"tBodyAccMag-mean()","WALKING_DOWNSTAIRS",0.0899146382978723
2,"tBodyAccMag-std()","WALKING_DOWNSTAIRS",0.215521489361702
2,"tGravityAccMag-mean()","WALKING_DOWNSTAIRS",0.0899146382978723
2,"tGravityAccMag-std()","WALKING_DOWNSTAIRS",0.215521489361702
2,"tBodyAccJerkMag-mean()","WALKING_DOWNSTAIRS",0.00567978723404255
2,"tBodyAccJerkMag-std()","WALKING_DOWNSTAIRS",0.229610212765957
2,"tBodyGyroMag-mean()","WALKING_DOWNSTAIRS",-0.162199510638298
2,"tBodyGyroMag-std()","WALKING_DOWNSTAIRS",-0.274848936170213
2,"tBodyGyroJerkMag-mean()","WALKING_DOWNSTAIRS",-0.410851063829787
2,"tBodyGyroJerkMag-std()","WALKING_DOWNSTAIRS",-0.343244680851064
2,"fBodyAcc-mean()-X","WALKING_DOWNSTAIRS",0.112838085106383
2,"fBodyAcc-mean()-Y","WALKING_DOWNSTAIRS",0.278291489361702
2,"fBodyAcc-mean()-Z","WALKING_DOWNSTAIRS",-0.131282978723404
2,"fBodyAcc-std()-X","WALKING_DOWNSTAIRS",0.0161340425531915
2,"fBodyAcc-std()-Y","WALKING_DOWNSTAIRS",0.172051063829787
2,"fBodyAcc-std()-Z","WALKING_DOWNSTAIRS",-0.161987659574468
2,"fBodyAccJerk-mean()-X","WALKING_DOWNSTAIRS",0.138164468085106
2,"fBodyAccJerk-mean()-Y","WALKING_DOWNSTAIRS",0.0961712765957447
2,"fBodyAccJerk-mean()-Z","WALKING_DOWNSTAIRS",-0.271472340425532
2,"fBodyAccJerk-std()-X","WALKING_DOWNSTAIRS",0.0499237872340426
2,"fBodyAccJerk-std()-Y","WALKING_DOWNSTAIRS",0.0807893617021277
2,"fBodyAccJerk-std()-Z","WALKING_DOWNSTAIRS",-0.408255319148936
2,"fBodyGyro-mean()-X","WALKING_DOWNSTAIRS",-0.145778723404255
2,"fBodyGyro-mean()-Y","WALKING_DOWNSTAIRS",-0.361863829787234
2,"fBodyGyro-mean()-Z","WALKING_DOWNSTAIRS",-0.0875374468085106
2,"fBodyGyro-std()-X","WALKING_DOWNSTAIRS",-0.379429787234043
2,"fBodyGyro-std()-Y","WALKING_DOWNSTAIRS",-0.458744680851064
2,"fBodyGyro-std()-Z","WALKING_DOWNSTAIRS",-0.423
2,"fBodyAccMag-mean()","WALKING_DOWNSTAIRS",0.293386382978723
2,"fBodyAccMag-std()","WALKING_DOWNSTAIRS",-0.0214597872340426
2,"fBodyBodyAccJerkMag-mean()","WALKING_DOWNSTAIRS",0.222315744680851
2,"fBodyBodyAccJerkMag-std()","WALKING_DOWNSTAIRS",0.227435531914894
2,"fBodyBodyGyroMag-mean()","WALKING_DOWNSTAIRS",-0.320874468085106
2,"fBodyBodyGyroMag-std()","WALKING_DOWNSTAIRS",-0.372597872340426
2,"fBodyBodyGyroJerkMag-mean()","WALKING_DOWNSTAIRS",-0.380129787234043
2,"fBodyBodyGyroJerkMag-std()","WALKING_DOWNSTAIRS",-0.343630212765957
2,"tBodyAcc-mean()-X","WALKING_UPSTAIRS",0.24714375
2,"tBodyAcc-mean()-Y","WALKING_UPSTAIRS",-0.0213996041666667
2,"tBodyAcc-mean()-Z","WALKING_UPSTAIRS",-0.152533333333333
2,"tBodyAcc-std()-X","WALKING_UPSTAIRS",-0.304354166666667
2,"tBodyAcc-std()-Y","WALKING_UPSTAIRS",0.107998541666667
2,"tBodyAcc-std()-Z","WALKING_UPSTAIRS",-0.112136458333333
2,"tGravityAcc-mean()-X","WALKING_UPSTAIRS",0.790770833333333
2,"tGravityAcc-mean()-Y","WALKING_UPSTAIRS",-0.416125
2,"tGravityAcc-mean()-Z","WALKING_UPSTAIRS",-0.195918125
2,"tGravityAcc-std()-X","WALKING_UPSTAIRS",-0.934375
2,"tGravityAcc-std()-Y","WALKING_UPSTAIRS",-0.9236875
2,"tGravityAcc-std()-Z","WALKING_UPSTAIRS",-0.878
2,"tBodyAccJerk-mean()-X","WALKING_UPSTAIRS",0.0744784375
2,"tBodyAccJerk-mean()-Y","WALKING_UPSTAIRS",-0.00975647916666667
2,"tBodyAccJerk-mean()-Z","WALKING_UPSTAIRS",0.01946875
2,"tBodyAccJerk-std()-X","WALKING_UPSTAIRS",-0.276108333333333
2,"tBodyAccJerk-std()-Y","WALKING_UPSTAIRS",-0.185647083333333
2,"tBodyAccJerk-std()-Z","WALKING_UPSTAIRS",-0.573791666666667
2,"tBodyGyro-mean()-X","WALKING_UPSTAIRS",-0.05775625
2,"tBodyGyro-mean()-Y","WALKING_UPSTAIRS",-0.032063125
2,"tBodyGyro-mean()-Z","WALKING_UPSTAIRS",0.0687735416666667
2,"tBodyGyro-std()-X","WALKING_UPSTAIRS",-0.439291666666667
2,"tBodyGyro-std()-Y","WALKING_UPSTAIRS",-0.466291666666667
2,"tBodyGyro-std()-Z","WALKING_UPSTAIRS",-0.164005208333333
2,"tBodyGyroJerk-mean()-X","WALKING_UPSTAIRS",-0.0829110416666667
2,"tBodyGyroJerk-mean()-Y","WALKING_UPSTAIRS",-0.0423670833333333
2,"tBodyGyroJerk-mean()-Z","WALKING_UPSTAIRS",-0.044529375
2,"tBodyGyroJerk-std()-X","WALKING_UPSTAIRS",-0.464916666666667
2,"tBodyGyroJerk-std()-Y","WALKING_UPSTAIRS",-0.645520833333333
2,"tBodyGyroJerk-std()-Z","WALKING_UPSTAIRS",-0.467604166666667
2,"tBodyAccMag-mean()","WALKING_UPSTAIRS",-0.107285416666667
2,"tBodyAccMag-std()","WALKING_UPSTAIRS",-0.205980208333333
2,"tGravityAccMag-mean()","WALKING_UPSTAIRS",-0.107285416666667
2,"tGravityAccMag-std()","WALKING_UPSTAIRS",-0.205980208333333
2,"tBodyAccJerkMag-mean()","WALKING_UPSTAIRS",-0.321270833333333
2,"tBodyAccJerkMag-std()","WALKING_UPSTAIRS",-0.217431875
2,"tBodyGyroMag-mean()","WALKING_UPSTAIRS",-0.219735416666667
2,"tBodyGyroMag-std()","WALKING_UPSTAIRS",-0.377558333333333
2,"tBodyGyroJerkMag-mean()","WALKING_UPSTAIRS",-0.572770833333333
2,"tBodyGyroJerkMag-std()","WALKING_UPSTAIRS",-0.597291666666667
2,"fBodyAcc-mean()-X","WALKING_UPSTAIRS",-0.2667375
2,"fBodyAcc-mean()-Y","WALKING_UPSTAIRS",0.009913625
2,"fBodyAcc-mean()-Z","WALKING_UPSTAIRS",-0.28099
2,"fBodyAcc-std()-X","WALKING_UPSTAIRS",-0.320583333333333
2,"fBodyAcc-std()-Y","WALKING_UPSTAIRS",0.0848758333333333
2,"fBodyAcc-std()-Z","WALKING_UPSTAIRS",-0.0945627083333333
2,"fBodyAccJerk-mean()-X","WALKING_UPSTAIRS",-0.25855625
2,"fBodyAccJerk-mean()-Y","WALKING_UPSTAIRS",-0.187846875
2,"fBodyAccJerk-mean()-Z","WALKING_UPSTAIRS",-0.52275
2,"fBodyAccJerk-std()-X","WALKING_UPSTAIRS",-0.365416666666667
2,"fBodyAccJerk-std()-Y","WALKING_UPSTAIRS",-0.243560416666667
2,"fBodyAccJerk-std()-Z","WALKING_UPSTAIRS",-0.625145833333333
2,"fBodyGyro-mean()-X","WALKING_UPSTAIRS",-0.331639583333333
2,"fBodyGyro-mean()-Y","WALKING_UPSTAIRS",-0.4880625
2,"fBodyGyro-mean()-Z","WALKING_UPSTAIRS",-0.24856875
2,"fBodyGyro-std()-X","WALKING_UPSTAIRS",-0.476375
2,"fBodyGyro-std()-Y","WALKING_UPSTAIRS",-0.459666666666667
2,"fBodyGyro-std()-Z","WALKING_UPSTAIRS",-0.2181
2,"fBodyAccMag-mean()","WALKING_UPSTAIRS",-0.145307291666667
2,"fBodyAccMag-std()","WALKING_UPSTAIRS",-0.366708333333333
2,"fBodyBodyAccJerkMag-mean()","WALKING_UPSTAIRS",-0.189506666666667
2,"fBodyBodyAccJerkMag-std()","WALKING_UPSTAIRS",-0.260421875
2,"fBodyBodyGyroMag-mean()","WALKING_UPSTAIRS",-0.450645833333333
2,"fBodyBodyGyroMag-std()","WALKING_UPSTAIRS",-0.438691666666667
2,"fBodyBodyGyroJerkMag-mean()","WALKING_UPSTAIRS",-0.600708333333333
2,"fBodyBodyGyroJerkMag-std()","WALKING_UPSTAIRS",-0.6218125
